ID дистрибьютора;Код клиента ERP;Дата;Код продукта дистрибьютора;Количество;Сумма отгрузки;Код ТА;Закупочная цена;Номер расходной накладной;
17;РВ0000016;01.06.2023;ЛЦ0011243;960;43027,2;000000097;40,98;П0000007540;
17;ЛУ0000012;30.05.2023;ЛЦ0011243;1200;53784;000000087;40,98;П0000007364;
17;ЛЦ0003360;05.06.2023;ЛЦ0011243;36;1693,44;000000087;40,98;П0000007657;
17;ЛЦ0002887;29.05.2023;ЛЦ0011243;72;3408,48;000000087;40,98;УП000004485;
17;РВ0000017;01.06.2023;ЛЦ0011243;600;27972;000000097;40,98;П0000007532;
17;РВ0000004;29.05.2023;ЛЦ0011243;120;5493,6;000000097;40,98;УП000004468;
17;ЛЦ0000054;31.05.2023;ЛЦ0011243;10;514,2;000000087;40,98;П0000007472;
17;РВ0000018;31.05.2023;ЛЦ0011243;346;15507,72;000000097;40,98;П0000007468;
17;РВ0000018;31.05.2023;ЛЦ0011243;614;27519,48;000000097;40,98;П0000007468;
17;ЛЦ0002586;01.06.2023;ЛЦ0011243;72;3598,56;000000087;40,98;П0000007522;
17;РВ0000015;31.05.2023;ЛЦ0011243;1080;48405,6;000000097;40,98;П0000007449;
17;ЛУ0000413;30.05.2023;ЛЦ0011243;96;4394,88;000000087;40,98;П0000007362;
17;РВ0000022;01.06.2023;ЛЦ0011243;168;8064;000000097;40,98;УП000004608;
17;РВ0000222;30.05.2023;ЛЦ0011243;96;4619,52;000000097;40,98;УП000004535;
17;ЛЦ0003369;31.05.2023;ЛЦ0011243;480;21513,6;000000097;40,98;П0000007466;
17;ЛУ0000097;31.05.2023;ЛЦ0011243;156;6692,4;000000087;40,98;УП000004564;
17;РВ0000018;02.06.2023;ЛЦ0011243;720;32270,4;000000097;40,98;П0000007611;
17;ЛУ0000021;01.06.2023;ЛЦ0011243;36;1918,08;000000087;40,98;П0000007530;
17;ЛЦ0003353;02.06.2023;ЛЦ0011243;180;7387,2;000000087;40,98;УП000004633;
17;ЛУ0000038;30.05.2023;ЛЦ0011243;12;560,88;000000087;40,98;П0000007378;
17;ЛЦ0003350;05.06.2023;ЛЦ0011243;24;1170,7;000000087;40,98;П0000007664;
17;ЛЦ0002827;06.06.2023;ЛЦ0011243;7;345,66;000000087;40,98;П0000007721;
17;ЛЦ0000819;02.06.2023;ЛЦ0011243;648;29782,08;000000087;40,98;УП000004630;
17;ЛЦ0002992;30.05.2023;ЛЦ0011243;6;281,88;000000087;40,98;УП000004544;
17;РВ0000018;30.05.2023;ЛЦ0011243;1200;53784;000000097;40,98;П0000007411;
17;ЛУ0000012;02.06.2023;ЛЦ0011243;1200;53784;000000087;40,98;П0000007583;
17;ЛЦ0003361;30.05.2023;ЛЦ0011243;144;6626,88;000000087;40,98;П0000007409;
17;ЛЦ0002729;30.05.2023;ЛЦ0011243;12;568,8;000000087;40,98;УП000004496;
17;ЛУ0000038;02.06.2023;ЛЦ0011243;12;560,88;000000087;40,98;П0000007579;
17;ЛУ0000108;02.06.2023;ЛЦ0011243;36;1682,64;000000087;40,98;П0000007600;
17;ЛЦ0002992;30.05.2023;ЛЦ0011243;3;140,94;000000087;40,98;УП000004503;
17;ЛЦ0000739;30.05.2023;ЛЦ0011243;24;1153,44;000000097;40,98;УП000004537;
17;ЛЦ0001690;29.05.2023;ЛЦ0011243;36;1833,84;000000087;40,98;П0000007314;
17;ЛЦ0001537;30.05.2023;ЛЦ0011243;48;2203,2;000000087;40,98;УП000004497;
17;ЛЦ0003209;30.05.2023;ЛЦ0011243;12;563,76;000000097;40,98;УП000004526;
17;ЛЦ0001952;02.06.2023;ЛЦ0011243;240;10540,8;000000087;40,98;УП000004647;
17;РВ0000222;30.05.2023;ЛЦ0011243;36;1732,32;000000097;40,98;УП000004536;
17;ЛЦ0003250;06.06.2023;ЛЦ0011243;8;404,64;000000087;40,98;П0000007747;
17;ЛЦ0001020;01.06.2023;ЛЦ0011243;24;1162,08;000000087;40,98;УП000004618;
17;ЛЦ0002341;31.05.2023;ЛЦ0011243;12;592,56;000000087;40,98;УП000004567;
17;ЛУ0000045;01.06.2023;ЛЦ0011243;72;3248,64;000000087;40,98;УП000004591;
17;ЛЦ0003350;29.05.2023;ЛЦ0011243;24;1170,72;000000087;40,98;П0000007329;
17;ЛЦ0003159;29.05.2023;ЛЦ0011243;12;563,76;000000087;40,98;УП000004495;
17;ЛЦ0002955;31.05.2023;ЛЦ0011243;12;595,44;000000097;40,98;П0000007453;
17;ЛЦ0001993;31.05.2023;ЛЦ0011243;480;21974,4;000000097;40,98;УП000004568;
17;ЛЦ0003261;30.05.2023;ЛЦ0011243;60;2962,8;000000087;40,98;П0000007383;
17;РВ0000015;31.05.2023;ЛЦ0011243;600;26892;000000097;40,98;П0000007448;
17;РВ0000012;30.05.2023;ЛЦ0011243;144;6912;000000097;40,98;УП000004542;
17;ЛЦ0002929;29.05.2023;ЛЦ0011243;6;288;000000087;40,98;УП000004488;
17;ЛЦ0003339;05.06.2023;ЛЦ0011243;396;18200,16;000000087;40,98;П0000007655;
17;ЛЦ0002310;02.06.2023;ЛЦ0011243;240;9849,6;000000104;40,98;УП000004632;
17;ЛЦ0001993;01.06.2023;ЛЦ0011243;480;21974,4;000000097;40,98;УП000004589;
17;РВ0000004;29.05.2023;ЛЦ0011243;120;5493,6;000000097;40,98;УП000004469;
17;ЛЦ0001020;05.06.2023;ЛЦ0011243;24;1162,08;000000087;40,98;УП000004674;
17;РВ0000833;01.06.2023;ЛЦ0011243;120;5148;000000097;40,98;УП000004592;
17;РВ0000004;01.06.2023;ЛЦ0011243;240;10987,2;000000097;40,98;УП000004605;
17;ЛУ0000110;02.06.2023;ЛЦ0011243;12;614,88;000000087;40,98;П0000007659;
17;ЛУ0000912;30.05.2023;ЛЦ0011243;300;13536;000000087;40,98;П0000007380;
17;РВ0000018;31.05.2023;ЛЦ0011243;240;10756,8;000000097;40,98;П0000007469;
17;ЛУ0000021;01.06.2023;ЛЦ0011243;96;5114,88;000000087;40,98;П0000007536;
17;РВ0000008;30.05.2023;ЛЦ0011243;216;10147,68;000000097;40,98;УП000004534;
17;РВ0000004;06.06.2023;ЛЦ0011243;240;10987,2;000000097;40,98;П0000007722;
17;ЛЦ0003234;02.06.2023;ЛЦ0011243;360;16934,4;000000087;40,98;П0000007597;
17;ЛЦ0002533;30.05.2023;ЛЦ0011243;12;599,04;000000087;40,98;УП000004501;
17;ЛУ0000092;31.05.2023;ЛЦ0011243;300;14004;000000087;40,98;П0000007465;
17;ЛЦ0003256;01.06.2023;ЛЦ0011243;12;577,44;000000097;40,98;П0000007516;
17;ЛЦ0003243;01.06.2023;ЛЦ0011243;6;317,88;000000087;40,98;П0000007512;
17;РВ0000018;02.06.2023;ЛЦ0011243;1200;53784;000000097;40,98;П0000007610;
17;ЛЦ0000870;30.05.2023;ЛЦ0011243;5;245,1;000000087;40,98;УП000004547;
17;ЛУ0000114;30.05.2023;ЛЦ0011243;480;21801,6;000000087;40,98;УП000004515;
17;ЛЦ0002827;30.05.2023;ЛЦ0011243;10;493,8;000000087;40,98;П0000007382;
17;ЛЦ0002950;30.05.2023;ЛЦ0011243;18;878,04;000000087;40,98;УП000004532;
17;ЛЦ0002992;30.05.2023;ЛЦ0011243;5;234,9;000000087;40,98;УП000004538;
17;ЛЦ0002270;03.07.2023;ЛЦ0011301;100;6834;000000087;62,1;ЯМТ00000277;
17;РВ0000051;26.06.2023;ЛЦ0011312;3;3,24;000000097;1;УП000005236;
17;РВ0000051;26.06.2023;ЛЦ0011312;6;6,48;000000097;1;УП000005236;
17;ЛУ0000011;29.06.2023;ЛЦ0011312;9;9,72;000000087;1;УП000005383;
17;РВ0000003;12.06.2023;ЛЦ0011312;9;9,72;000000097;1;УП000004858;
17;РВ0000051;12.06.2023;ЛЦ0011312;9;9,72;000000097;1;УП000004836;
17;РВ0000051;19.06.2023;ЛЦ0011312;9;9,72;000000097;1;УП000005042;
17;РВ0000048;20.06.2023;ЛЦ0011312;9;9,72;000000097;1;УП000005075;
17;РВ0000051;28.06.2023;ЛЦ0011312;18;19,44;000000097;1;УП000005323;
17;ЛУ0000011;15.06.2023;ЛЦ0011312;69;15565,32;000000087;1;УП000004989;
17;РВ0000050;14.06.2023;ЛЦ0011312;9;9,72;000000097;1;УП000004943;
17;ЛЦ0002755;28.06.2023;ЛЦ0011312;24;25,92;000000097;1;УП000005331;
17;ЛЦ0002755;28.06.2023;ЛЦ0011312;3;3,24;000000097;1;УП000005331;
17;ЛЦ0002755;28.06.2023;ЛЦ0011312;18;19,44;000000097;1;УП000005339;
17;ЛУ0000186;15.06.2023;ЛЦ0011312;18;4417,2;000000087;1;УП000004984;
17;ЛУ0000186;15.06.2023;ЛЦ0011312;42;10306,8;000000087;1;УП000004984;
17;ЛЦ0002270;02.06.2023;ЛЦ0011313;24;5829,12;000000087;1;УП000004623;
17;РВ0000050;07.06.2023;ЛЦ0011353;300;2358;000000097;0,1;УП000004741;
17;ЛЦ0002755;26.06.2023;ЛЦ0011353;960;115,2;000000097;0,1;УП000005263;
17;РВ0000051;28.06.2023;ЛЦ0011353;960;115,2;000000097;0,1;УП000005336;
17;ЛЦ0002755;28.06.2023;ЛЦ0011353;960;115,2;000000097;0,1;УП000005340;
17;ЛЦ0002755;26.06.2023;ЛЦ0011353;960;115,2;000000097;0,1;УП000005264;
17;РВ0000048;27.06.2023;ЛЦ0011353;960;115,2;000000097;0,1;УП000005270;
17;ЛЦ0002755;28.06.2023;ЛЦ0011353;960;115,2;000000097;0,1;УП000005341;
17;ЛУ0000013;26.06.2023;ЛЦ0011361;40;4,8;000000087;0,1;УП000005230;
17;ЛУ0000013;12.06.2023;ЛЦ0011361;20;2,4;000000087;0,1;УП000004830;
17;ЛЦ0002581;19.06.2023;ЛЦ0011361;10;1,2;000000087;0,1;УП000005039;
17;РВ0000048;04.07.2023;ЛЦ0011361;10;1,2;000000097;0,1;УП000005488;
17;РВ0000050;05.07.2023;ЛЦ0011361;40;4,8;000000097;0,1;УП000005546;
17;ЛЦ0002755;05.07.2023;ЛЦ0011361;100;12;000000097;0,1;УП000005550;
17;ЛЦ0002581;03.07.2023;ЛЦ0011361;10;1,2;000000087;0,1;УП000005457;
17;РВ0000050;14.06.2023;ЛЦ0011361;10;1,2;000000097;0,1;УП000004943;
17;РВ0000048;13.06.2023;ЛЦ0011361;10;1,2;000000097;0,1;УП000004868;
17;ЛУ0000013;04.07.2023;ЛЦ0011361;40;4,8;000000087;0,1;УП000005485;
17;ЛУ0000011;03.07.2023;ЛЦ0011361;10;1,2;000000087;0,1;УП000005464;
17;ЛУ0000073;29.06.2023;ЛЦ0011477;1;95,7;000000087;87;П0000008831;
17;ЛЦ0003303;04.07.2023;ЛЦ0006108;3;822,06;000000087;210,6;П0000009014;
17;ЛУ0000335;10.07.2023;ЛЦ0006108;5;1333,8;000000087;210,6;УП000005651;
17;ЛЦ0001993;15.06.2023;ЛЦ0006108;3;822,06;000000097;210,6;УП000004967;
17;ЛЦ0003303;16.06.2023;ЛЦ0006108;3;822,06;000000087;210,6;П0000008259;
17;ЛЦ0001786;04.07.2023;ЛЦ0006108;1;300;000000087;210,6;УП000005492;
17;РВ0000026;08.06.2023;ЛЦ0006108;2;519,96;000000097;210,6;УП000004780;
17;ЛУ0000038;06.07.2023;ЛЦ0006108;0,5;137,01;000000087;210,6;УП000005562;
17;ЛУ0000335;06.07.2023;ЛЦ0006108;0,5;133,38;000000087;210,6;УП000005585;
17;ЛЦ0003361;06.06.2023;ЛЦ0006108;2;548,04;000000087;210,6;П0000007723;
17;ЛЦ0001786;06.06.2023;ЛЦ0006108;1,5;450;000000087;210,6;УП000004703;
17;ЛЦ0002764;29.05.2023;ЛЦ0006108;10;2740,2;000000087;210,6;УП000004467;
17;ЛЦ0003361;08.06.2023;ЛЦ0006108;2;548,04;000000087;210,6;П0000007832;
17;ЛЦ0002854;09.06.2023;ЛЦ0006108;176;38195,52;000000087;210,6;П0000007952;
17;ЛЦ0002854;09.06.2023;ЛЦ0006108;1824;395844,48;000000087;210,6;П0000007952;
17;ЛЦ0002662;22.06.2023;ЛЦ0006108;10;2740,2;000000087;210,6;УП000005189;
17;РВ0000016;06.07.2023;ЛЦ0006108;56;13305,6;000000097;210,6;П0000009159;
17;РВ0000016;06.07.2023;ЛЦ0006108;44;10454,4;000000097;210,6;П0000009159;
17;ЛЦ0001786;30.05.2023;ЛЦ0006108;1;300;000000087;210,6;УП000004513;
17;ЛУ0000817;20.06.2023;ЛЦ0004684;18,9;2025,32;000000087;78,6;УП000005099;
17;ЛЦ0003020;05.07.2023;ЛЦ0004684;2,7;296,95;000000097;78,6;П0000009093;
17;РВ0000050;31.05.2023;ЛЦ0004684;405;38053,8;000000097;78,6;УП000004581;
17;ЛЦ0002167;20.06.2023;ЛЦ0004684;27;2802,6;000000087;78,6;УП000005090;
17;ЛУ0000413;06.07.2023;ЛЦ0004684;8,1;889,38;000000087;78,6;П0000009102;
17;ЛУ0000413;05.07.2023;ЛЦ0004684;5,4;592,92;000000087;78,6;П0000009048;
17;РВ0000051;26.06.2023;ЛЦ0004684;405;38053,8;000000097;78,6;УП000005238;
17;РВ0000050;05.07.2023;ЛЦ0004684;297;27906,12;000000097;78,6;УП000005544;
17;РВ0000048;13.06.2023;ЛЦ0004684;351;32979,96;000000097;78,6;УП000004869;
17;ЛЦ0002581;29.06.2023;ЛЦ0004684;135;12684,6;000000087;78,6;УП000005345;
17;ЛУ0000147;11.07.2023;ЛЦ0004684;5,4;578,66;000000087;78,6;УП000005696;
17;РВ0000050;05.07.2023;ЛЦ0004684;108;10147,68;000000097;78,6;УП000005544;
17;ЛЦ0001786;27.06.2023;ЛЦ0004684;2,7;326,11;000000087;78,6;УП000005309;
17;ЛУ0000413;20.06.2023;ЛЦ0004684;13,5;1482,3;000000087;78,6;П0000008376;
17;ЛЦ0003314;05.07.2023;ЛЦ0004684;2,7;326,75;000000097;78,6;П0000009081;
17;ЛУ0000413;04.07.2023;ЛЦ0004684;8,1;889,38;000000087;78,6;П0000009022;
17;ЛЦ0000774;11.07.2023;ЛЦ0004684;2,7;318,01;000000087;78,6;УП000005723;
17;ЛУ0000013;12.06.2023;ЛЦ0004684;405;38053,8;000000087;78,6;УП000004829;
17;ЛУ0000413;13.06.2023;ЛЦ0004684;10,8;1185,84;000000087;78,6;П0000008022;
17;ЛУ0000413;11.07.2023;ЛЦ0004684;2,7;296,46;000000087;78,6;П0000009344;
17;ЛЦ0002755;26.06.2023;ЛЦ0004684;81;7610,76;000000097;78,6;УП000005264;
17;ЛЦ0001844;04.07.2023;ЛЦ0004684;2,7;328,37;000000087;78,6;П0000008999;
17;ЛЦ0002658;06.06.2023;ЛЦ0004684;2,7;288,85;000000087;78,6;УП000004728;
17;ЛУ0000413;11.07.2023;ЛЦ0004684;10,8;1185,84;000000087;78,6;П0000009339;
17;РВ0000051;28.06.2023;ЛЦ0004684;270;25369,2;000000097;78,6;УП000005338;
17;РВ0000128;15.06.2023;ЛЦ0004684;2,7;296,95;000000097;78,6;П0000008160;
17;ЛЦ0001640;23.06.2023;ЛЦ0004684;35,1;3853,98;000000087;78,6;П0000008557;
17;ЛЦ0002581;19.06.2023;ЛЦ0004684;405;38053,8;000000087;78,6;УП000005040;
17;ЛЦ0000774;06.06.2023;ЛЦ0004684;5,4;636,01;000000087;78,6;УП000004701;
17;ЛУ0000335;19.06.2023;ЛЦ0004684;67,5;6751,35;000000087;78,6;УП000005047;
17;ЛУ0000251;28.06.2023;ЛЦ0004684;5,4;605,88;000000087;78,6;П0000008725;
17;ЛУ0000413;04.07.2023;ЛЦ0004684;13,5;1482,3;000000087;78,6;П0000009017;
17;ЛЦ0002590;06.06.2023;ЛЦ0004684;2,7;308,77;000000087;78,6;П0000007725;
17;ЛЦ0002755;14.06.2023;ЛЦ0004684;405;38053,8;000000097;78,6;УП000004932;
17;ЛУ0000021;08.06.2023;ЛЦ0004684;8,1;889,38;000000087;78,6;П0000007803;
17;ЛУ0000879;30.05.2023;ЛЦ0004684;2,7;296,95;000000087;78,6;УП000004519;
17;ЛУ0000413;11.07.2023;ЛЦ0004684;10,8;1185,84;000000087;78,6;П0000009342;
17;ЛУ0000021;22.06.2023;ЛЦ0004684;13,5;1482,3;000000087;78,6;П0000008486;
17;РВ0000051;10.07.2023;ЛЦ0004684;405;38053,8;000000097;78,6;УП000005646;
17;РВ0000054;23.06.2023;ЛЦ0004684;40,5;4446,9;000000087;78,6;П0000008554;
17;ЛУ0000013;20.06.2023;ЛЦ0004684;405;38053,8;000000087;78,6;УП000005081;
17;ЛУ0000413;04.07.2023;ЛЦ0004684;5,4;592,92;000000087;78,6;П0000009020;
17;ЛЦ0002167;27.06.2023;ЛЦ0004684;27;2802,6;000000087;78,6;УП000005297;
17;РВ0000051;12.06.2023;ЛЦ0004684;324;30443,04;000000097;78,6;УП000004835;
17;ЛЦ0001786;11.07.2023;ЛЦ0004684;2,7;326,11;000000087;78,6;УП000005721;
17;РВ0000048;27.06.2023;ЛЦ0004684;189;17758,44;000000097;78,6;УП000005268;
17;ЛЦ0002581;06.07.2023;ЛЦ0004684;156,6;14714,14;000000087;78,6;УП000005554;
17;ЛУ0000013;01.06.2023;ЛЦ0004684;405;38053,8;000000087;78,6;УП000004584;
17;ЛУ0000013;29.05.2023;ЛЦ0004684;405;38053,8;000000087;78,6;УП000004464;
17;ЛУ0000013;14.06.2023;ЛЦ0004684;270;25369,2;000000087;78,6;УП000004946;
17;ЛЦ0003240;04.07.2023;ЛЦ0004684;5,4;636,01;000000087;78,6;УП000005493;
17;ЛЦ0003151;08.06.2023;ЛЦ0004684;135;13559,4;000000087;78,6;УП000004765;
17;ЛУ0000021;06.07.2023;ЛЦ0004684;5,4;592,92;000000087;78,6;П0000009106;
17;ЛУ0000817;04.07.2023;ЛЦ0004684;13,5;1446,66;000000087;78,6;УП000005505;
17;ЛЦ0003240;27.06.2023;ЛЦ0004684;2,7;318,01;000000087;78,6;УП000005281;
17;ЛУ0000021;15.06.2023;ЛЦ0004684;5,4;592,92;000000087;78,6;П0000008146;
17;ЛЦ0003348;06.06.2023;ЛЦ0004684;5,4;593,89;000000097;78,6;П0000007740;
17;ЛЦ0001844;11.07.2023;ЛЦ0004684;2,7;328,37;000000087;78,6;П0000009319;
17;ЛУ0000179;26.06.2023;ЛЦ0004684;8,1;851,47;000000087;78,6;УП000005246;
17;ЛУ0000413;04.07.2023;ЛЦ0004684;5,4;592,92;000000087;78,6;П0000009016;
17;ЛУ0000879;20.06.2023;ЛЦ0004684;2,7;296,95;000000087;78,6;УП000005096;
17;ЛЦ0002755;21.06.2023;ЛЦ0004684;405;38053,8;000000097;78,6;УП000005144;
17;ЛЦ0002167;30.05.2023;ЛЦ0004684;54;5605,2;000000087;78,6;УП000004530;
17;ЛЦ0002581;06.07.2023;ЛЦ0004684;405;38053,8;000000087;78,6;УП000005555;
17;ЛЦ0001844;23.06.2023;ЛЦ0004684;2,7;328,37;000000087;78,6;П0000008504;
17;ЛЦ0003151;29.05.2023;ЛЦ0004684;81;8135,64;000000087;78,6;УП000004479;
17;ЛУ0000413;07.06.2023;ЛЦ0004684;2,7;296,46;000000087;78,6;П0000007785;
17;ЛЦ0003242;04.07.2023;ЛЦ0004684;5,4;593,89;000000087;78,6;П0000009002;
17;ЛЦ0002581;01.06.2023;ЛЦ0004684;270;25369,2;000000087;78,6;УП000004585;
17;ЛУ0000413;06.06.2023;ЛЦ0004684;5,4;592,92;000000087;78,6;П0000007684;
17;ЛЦ0001844;02.06.2023;ЛЦ0004684;2,7;328,37;000000087;78,6;П0000007605;
17;ЛЦ0002755;19.06.2023;ЛЦ0004684;270;25369,2;000000097;78,6;УП000005048;
17;РВ0000128;15.06.2023;ЛЦ0004684;2,7;296,95;000000097;78,6;П0000008186;
17;ЛУ0000413;14.06.2023;ЛЦ0004684;8,1;889,38;000000087;78,6;П0000008057;
17;РВ0000048;11.07.2023;ЛЦ0004684;216;20295,36;000000097;78,6;УП000005666;
17;ЛУ0000011;26.06.2023;ЛЦ0004684;324;30443,04;000000087;78,6;УП000005256;
17;ЛУ0000179;14.06.2023;ЛЦ0004684;8,1;851,47;000000087;78,6;УП000004930;
17;ЛУ0000011;03.07.2023;ЛЦ0004684;226,8;21310,13;000000087;78,6;УП000005463;
17;ЛУ0000011;03.07.2023;ЛЦ0004684;97,2;9132,91;000000087;78,6;УП000005463;
17;ЛУ0000251;13.06.2023;ЛЦ0004684;2,7;302,94;000000087;78,6;УП000004907;
17;ЛУ0000335;08.06.2023;ЛЦ0004684;40,5;4050,81;000000087;78,6;УП000004771;
17;ЛУ0000817;11.07.2023;ЛЦ0004684;18,9;2025,32;000000087;78,6;УП000005712;
17;РВ0000050;19.06.2023;ЛЦ0004684;135;12684,6;000000097;78,6;УП000005061;
17;ЛУ0000413;30.05.2023;ЛЦ0004684;8,1;889,38;000000087;78,6;П0000007389;
17;ЛЦ0002581;05.06.2023;ЛЦ0004684;270;25369,2;000000087;78,6;УП000004657;
17;ЛУ0000179;21.06.2023;ЛЦ0004684;5,4;567,65;000000087;78,6;УП000005151;
17;ЛЦ0000870;03.07.2023;ЛЦ0004684;21,6;2130,62;000000087;78,6;УП000005473;
17;РВ0000054;15.06.2023;ЛЦ0004684;8,1;889,38;000000087;78,6;П0000008159;
17;ЛЦ0002755;31.05.2023;ЛЦ0004684;405;38053,8;000000097;78,6;УП000004569;
17;ЛЦ0002581;29.06.2023;ЛЦ0004684;426,6;40083,34;000000087;78,6;УП000005346;
17;ЛУ0000011;29.06.2023;ЛЦ0004684;270;25369,2;000000087;78,6;УП000005383;
17;ЛУ0000013;06.06.2023;ЛЦ0004684;24,3;2283,23;000000087;78,6;УП000004687;
17;ЛЦ0002755;03.07.2023;ЛЦ0004684;270;25369,2;000000097;78,6;УП000005476;
17;ЛЦ0002167;11.07.2023;ЛЦ0004684;54;5605,2;000000087;78,6;УП000005679;
17;ЛЦ0002755;28.06.2023;ЛЦ0004684;405;38053,8;000000097;78,6;УП000005330;
17;ЛУ0000013;06.06.2023;ЛЦ0004684;245,7;23085,97;000000087;78,6;УП000004687;
17;ЛУ0000413;06.06.2023;ЛЦ0004684;8,1;889,38;000000087;78,6;П0000007687;
17;ЛУ0000147;06.06.2023;ЛЦ0004684;2,7;289,33;000000087;78,6;УП000004705;
17;ЛЦ0002167;13.06.2023;ЛЦ0004684;27;2802,6;000000087;78,6;УП000004888;
17;ЛУ0000021;06.07.2023;ЛЦ0004684;8,1;889,38;000000087;78,6;П0000009145;
17;ЛУ0000817;06.06.2023;ЛЦ0004684;32,4;3471,98;000000087;78,6;УП000004711;
17;ЛЦ0003348;07.07.2023;ЛЦ0004684;2,7;296,95;000000097;78,6;П0000009167;
17;РВ0000051;29.05.2023;ЛЦ0004684;54;5073,84;000000097;78,6;УП000004489;
17;ЛУ0000413;13.06.2023;ЛЦ0004684;18,9;2075,22;000000087;78,6;П0000008017;
17;ЛУ0000413;27.06.2023;ЛЦ0004684;5,4;592,92;000000087;78,6;П0000008657;
17;ЛУ0000413;27.06.2023;ЛЦ0004684;10,8;1185,84;000000087;78,6;П0000008660;
17;ЛУ0000147;27.06.2023;ЛЦ0004684;5,4;578,66;000000087;78,6;УП000005284;
17;ЛУ0000011;19.06.2023;ЛЦ0004684;264,6;24861,82;000000087;78,6;УП000005060;
17;ЛУ0000011;19.06.2023;ЛЦ0004684;140,4;13191,98;000000087;78,6;УП000005060;
17;ЛУ0000413;20.06.2023;ЛЦ0004684;8,1;889,38;000000087;78,6;П0000008378;
17;ЛУ0000413;27.06.2023;ЛЦ0004684;10,8;1185,84;000000087;78,6;П0000008647;
17;ЛЦ0002167;06.06.2023;ЛЦ0004684;27;2802,6;000000087;78,6;УП000004716;
17;ЛЦ0000870;30.06.2023;ЛЦ0004684;5,4;572,51;000000087;78,6;УП000005404;
17;ЛУ0000879;04.07.2023;ЛЦ0004684;2,7;296,95;000000087;78,6;УП000005509;
17;ЛУ0000413;29.06.2023;ЛЦ0004684;5,4;592,92;000000087;78,6;П0000008757;
17;ЛУ0000013;20.06.2023;ЛЦ0004684;156,6;14714,14;000000087;78,6;УП000005082;
17;ЛЦ0000870;02.06.2023;ЛЦ0004684;5,4;572,51;000000087;78,6;УП000004652;
17;ЛЦ0003067;11.07.2023;ЛЦ0004684;2,7;310,55;000000097;78,6;П0000009332;
17;ЛУ0000413;30.05.2023;ЛЦ0004684;5,4;592,92;000000087;78,6;П0000007387;
17;ЛУ0000413;01.06.2023;ЛЦ0004684;8,1;889,38;000000087;78,6;П0000007508;
17;ЛУ0000413;06.06.2023;ЛЦ0004684;5,4;592,92;000000087;78,6;П0000007669;
17;ЛЦ0002167;11.07.2023;ЛЦ0004684;40,5;4203,9;000000087;78,6;УП000005703;
17;РВ0000051;14.06.2023;ЛЦ0004684;351;32979,96;000000097;78,6;УП000004934;
17;ЛУ0000413;30.05.2023;ЛЦ0004684;13,5;1482,3;000000087;78,6;П0000007393;
17;ЛУ0000251;27.06.2023;ЛЦ0004684;2,7;302,94;000000087;78,6;УП000005295;
17;ЛУ0000879;13.06.2023;ЛЦ0004684;2,7;296,95;000000087;78,6;УП000004885;
17;ЛУ0000413;30.05.2023;ЛЦ0004684;13,5;1482,3;000000087;78,6;П0000007391;
17;ЛУ0000011;29.05.2023;ЛЦ0004684;405;38053,8;000000087;78,6;УП000004487;
17;ЛЦ0002581;26.06.2023;ЛЦ0004684;156,6;14714,14;000000087;78,6;УП000005231;
17;ЛЦ0002590;19.06.2023;ЛЦ0004684;2,7;308,77;000000087;78,6;П0000008358;
17;ЛУ0000011;10.07.2023;ЛЦ0004684;135;12684,6;000000087;78,6;УП000005657;
17;ЛУ0000880;06.06.2023;ЛЦ0004684;2,7;289,33;000000087;78,6;УП000004710;
17;ЛУ0000011;15.06.2023;ЛЦ0004684;378;35516,88;000000087;78,6;УП000004990;
17;РВ0000128;06.07.2023;ЛЦ0004684;5,4;593,89;000000097;78,6;П0000009115;
17;ЛУ0000413;21.06.2023;ЛЦ0004684;2,7;296,46;000000087;78,6;П0000008419;
17;ЛУ0000879;06.06.2023;ЛЦ0004684;2,7;296,95;000000087;78,6;УП000004707;
17;ЛУ0000021;29.06.2023;ЛЦ0004684;5,4;592,92;000000087;78,6;П0000008766;
17;ЛУ0000817;27.06.2023;ЛЦ0004684;10,8;1157,33;000000087;78,6;УП000005285;
17;РВ0000051;28.06.2023;ЛЦ0004684;124,2;11669,83;000000097;78,6;УП000005337;
17;РВ0000051;28.06.2023;ЛЦ0004684;145,8;13699,37;000000097;78,6;УП000005337;
17;ЛЦ0003243;01.06.2023;ЛЦ0004684;2,7;296,95;000000087;78,6;П0000007534;
17;ЛЦ0001786;11.07.2023;ЛЦ0004684;2,7;326,11;000000087;78,6;УП000005701;
17;ЛЦ0002581;03.07.2023;ЛЦ0004684;156,6;14714,14;000000087;78,6;УП000005455;
17;ЛУ0000335;01.06.2023;ЛЦ0004684;18,9;1890,38;000000087;78,6;УП000004610;
17;ЛЦ0001640;07.07.2023;ЛЦ0004684;32,4;3557,52;000000087;78,6;П0000009168;
17;ЛЦ0002581;10.07.2023;ЛЦ0004684;307,8;28920,89;000000087;78,6;УП000005645;
17;ЛЦ0003380;22.06.2023;ЛЦ0004684;2,7;291,6;000000087;78,6;УП000005196;
17;ЛУ0000011;22.06.2023;ЛЦ0004684;81;7610,76;000000087;78,6;УП000005183;
17;ЛЦ0002935;19.06.2023;ЛЦ0004684;2,7;296,95;000000087;78,6;УП000005045;
17;ЛУ0000011;01.06.2023;ЛЦ0004684;324;30443,04;000000087;78,6;УП000004602;
